table_name,column_name,data_type,status,null_count,null_pct,distinct_count
TEST_JSON,NAME,string,NO_CHECKS,0,0,0
TEST_JSON,JSON_CONTENT,variant,NOT_LOADED,N/A,N/A,N/A
