table_name,total_rows,analyzed_rows,sampled,column_name,column_dtype,null_count,null_pct,distinct_count,issue_type,issue_count,issue_pct,suggestion,examples,audit_timestamp
dtm_station_distance,2516982,10000,true,origin_station_name,String,0,0.0,1568,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place du Général de Gaulle', 'Place Du Général De Gaulle'])]",2025-10-20T19:14:38.783771
dtm_station_distance,2516982,10000,true,origin_station_name,String,0,0.0,1568,SPECIAL_CHARACTERS,3867,38.67,"","['Mairie du 20ème', 'Cordelières - Arago']",2025-10-20T19:14:38.783771
dtm_station_distance,2516982,10000,true,dest_station_name,String,0,0.0,1566,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place du Général de Gaulle', 'Place Du Général De Gaulle'])]",2025-10-20T19:14:38.783771
dtm_station_distance,2516982,10000,true,dest_station_name,String,0,0.0,1566,SPECIAL_CHARACTERS,3767,37.669999999999995,"","['Gabriel Péri - Danielle Casanova', ""Mairie d'Ivry-sur-Seine""]",2025-10-20T19:14:38.783771
