table_name,total_rows,analyzed_rows,sampled,column_name,column_dtype,null_count,null_pct,distinct_count,issue_type,issue_count,issue_pct,suggestion,examples,audit_timestamp
dtm_station_distance,2516982,10000,true,origin_station_name,String,0,0.0,1566,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place Du Général De Gaulle', 'Place du Général de Gaulle'])]",2025-10-23T14:19:44.601205
dtm_station_distance,2516982,10000,true,origin_station_name,String,0,0.0,1566,SPECIAL_CHARACTERS,3853,38.53,"","[""Hôtel de Ville d'Asnières sur Seine"", 'Réaumur - Montmartre']",2025-10-23T14:19:44.601205
dtm_station_distance,2516982,10000,true,dest_station_name,String,0,0.0,1564,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place Du Général De Gaulle', 'Place du Général de Gaulle'])]",2025-10-23T14:19:44.601205
dtm_station_distance,2516982,10000,true,dest_station_name,String,0,0.0,1564,SPECIAL_CHARACTERS,3880,38.800000000000004,"","['Quai des Célestins - Henri IV', 'Bobillot - Moulin des Prés']",2025-10-23T14:19:44.601205
