table_name,total_rows,analyzed_rows,sampled,column_name,column_dtype,null_count,null_pct,distinct_count,issue_type,issue_count,issue_pct,suggestion,examples,audit_timestamp
transactions,3000,3000,false,block_timestamp,"Datetime(time_unit='ns', time_zone='UTC')",0,0.0,1,CONSTANT_HOUR,0,100.0,"Timestamp appears to be date-only, consider using DATE type","[datetime.datetime(2025, 10, 21, 10, 43, 37, tzinfo=zoneinfo.ZoneInfo(key='UTC')), datetime.datetime(2025, 10, 21, 10, 43, 37, tzinfo=zoneinfo.ZoneInfo(key='UTC')), datetime.datetime(2025, 10, 21, 10, 43, 37, tzinfo=zoneinfo.ZoneInfo(key='UTC'))]",2025-10-21T13:39:14.899367
