table_name,total_rows,analyzed_rows,sampled,column_name,column_dtype,null_count,null_pct,distinct_count,issue_type,issue_count,issue_pct,suggestion,examples,audit_timestamp
fct_avaibility_part,3877353,10000,true,station_name,String,0,0.0,1457,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place du Général de Gaulle', 'Place Du Général De Gaulle'])]",2025-10-23T15:26:48.635884
fct_avaibility_part,3877353,10000,true,station_name,String,0,0.0,1457,SPECIAL_CHARACTERS,3794,37.940000000000005,"","['Ménil - Argenteuil', 'René Coty - Place Denfert-Rochereau']",2025-10-23T15:26:48.635884
fct_avaibility_part,3877353,10000,true,bikes_available,Int64,0,0.0,72,VALUE_NOT_GREATER_THAN,271,2.71,Values should be > 0,"['0', '0', '0']",2025-10-23T15:26:48.635884
fct_avaibility_part,3877353,10000,true,bikes_available,Int64,0,0.0,72,DUPLICATE_VALUES,9928,99.28,Column should contain only unique values. Found 66 distinct value(s) with duplicates.,"['2 [count=708]', '3 [count=690]', '4 [count=653]']",2025-10-23T15:26:48.635884
